symbol,n_fills,n_states,total_realized_pnl,total_unrealized_pnl,net_pnl,total_commission,total_slippage,total_impact,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_duration,annualized_vol,var_95,expected_shortfall_95,fill_rate,cancel_rate,is_bps,vwap_diff_bps,avg_slippage_bps,avg_market_impact_bps,timing_score,partial_fill_rate,maker_fill_ratio,avg_latency_ms,annualized_turnover,avg_holding_period,iqm_return,alpha_contribution,execution_contribution,cost_contribution,timing_contribution,alpha_fraction
000270,73.0,5161.0,-1467736.5071442302,-73358.61789430899,-2367045.1234459477,825949.9984074085,1561342.8302588626,926481.1256223816,-7.527846842345631,-7.605375268866879,-8195668.491629086,0.999999592185766,71.0,1088713.0571276473,102694.156997195,220673.21041218453,1.0,0.9822580645161291,18.626313431173994,-8.377465385961498,15.36399975357871,8.086175439255308,0.3287671232876712,0.0022580645161290325,0.0,1.4754440914545617,27.775527581897506,5040.0,9.120945315590001,0.0,2344214.247558907,-2387292.828666271,-1476417.1919752057,-0.0
000660,101.0,5161.0,9365444.760503406,0.0,7926601.157594785,1438843.6029086206,872298.2782197056,39957.18072187355,-1.7558475705689118,-5.152359890448763,-25233536.88710264,0.12151700147900468,94.0,1746338.2303949415,91030.65605199915,159657.7732796276,1.0,0.9289732770745429,2.5483083796027257,-46.46072006793327,2.81860464084523,0.21733705180583862,0.6633663366336634,0.0,0.0,1.4681016375747868,34.31012015997887,5041.0,4.164490925859659,0.0,1652617.7263178492,-2311141.881128326,-149679.98404225265,-0.0
000810,61.0,5161.0,1469692.6370568748,-444.57850018516183,700500.6308995005,768747.4276571892,2220219.108926602,1552510.6301536465,0.49107230843150373,3.208004700524593,2983954.4690201296,0.9999159551919674,55.0,6075894.795757514,80114.64160256895,228545.8713398135,1.0,0.9839181286549707,26.74136577925273,-16.971552728583962,30.356229600661383,16.52990643093834,0.2786885245901639,0.0029239766081871343,0.0,1.5047638636513598,30.407072919579242,2496.5,18.15807366067507,0.0,3249597.965715633,-2988966.5365837915,-2136388.44694911,-0.0
005380,30.0,5161.0,-49522.17163617839,-21876.417112298543,-637628.98712571,566230.3983772331,710966.6738386794,43357.65033473848,-6.353026991738516,-9.212954154651085,-5442551.726941983,0.9999984882272952,26.0,856685.0898191254,119597.05390332273,138791.71161834206,1.0,0.9888030888030888,-0.9323383515672268,33.029274878780555,-0.46730896524064197,0.7711829613937335,0.7333333333333333,0.0003861003861003861,0.0,1.4819439733817636,46.133434777630946,5039.0,-0.7267664098795013,0.0,1211191.012563045,-1277197.0722159124,40260.68426636206,-0.0
005490,27.0,5161.0,-158869.9913748058,-19670.061321190442,-513765.82450354536,335225.7718075491,345169.8208486949,123547.06273005251,-10.150447178116645,-13.794210142534071,-4773007.060115655,0.9999979693498102,26.0,470225.32939219376,62015.37497731636,74360.15983500812,0.9446640316205533,0.972636815920398,8.74435070266555,-6.4257764062184375,1.6906831450522133,2.7712177233998556,0.4444444444444444,0.0,0.0,1.4688257672343825,30.73355557298192,5041.0,4.1815859728154425,0.0,894704.2140226739,-680395.592656244,-352724.55033995473,-0.0
005930,79.0,5161.0,463164.3624296868,-6042.381621778768,-909115.2901183381,1366237.2709262462,538201.8889916356,45327.89277585421,-2.9222813132229555,-4.889174015996421,-2923139.359234005,0.9999993284409626,78.0,1000292.9502188998,73878.33772301889,137754.3576466677,1.0,0.9335038363171355,-3.7552148745147464,-5.550499227558121,0.9075881396964616,0.2998628373834726,0.759493670886076,0.0,0.0,1.5169572938367455,42.07554174409057,5041.0,1.403210792096906,0.0,1372907.9083115594,-1904439.1599178817,851934.5784125392,0.0
006400,43.0,5161.0,-115500.78801468678,-15179.904955870006,-670688.1226617716,540007.4296912148,417502.1434960281,93503.51790916159,-10.522871480405849,-10.942520844702353,-3952896.679199094,0.9999984821257708,42.0,375647.52991230466,49342.09330908913,83364.23534342881,0.9636363636363636,0.9871060171919771,2.301942140892424,-6.600357463180375,2.3018455574529817,1.2691104696084616,0.7906976744186046,0.0019102196752626551,0.0,1.463546251404159,30.796326860110074,5041.0,3.9892086582964326,0.0,835233.2767556227,-957509.573187243,52609.85776301043,-0.0
006800,42.0,5161.0,1713767.0183613554,81027.81156371412,1638364.0788171857,156430.75110788393,999801.2868904691,40771.34139633761,1.3755615106601178,4.5706947903659625,10151839.90502885,0.9999975802378316,38.0,7380124.597350035,74552.6618054704,391487.0074357673,0.9964317573595004,0.9897854954034729,39.761527572289275,-30.96123646229901,17.306547193350244,0.8796455110180927,0.5714285714285714,0.0002553626149131767,0.0,1.498551782046388,9.465383303649595,5041.0,5.45942383843376,0.0,674305.4151319084,-1156232.0379983531,-475883.4377752513,-0.0
009150,79.0,5161.0,9587860.830330038,-390.35255372780375,8495834.84121431,1091635.6365620005,1725148.188605789,437087.7309840992,1.1854447887842352,17.271569968247643,96536056.10489601,0.08539161316063226,77.0,6953819.896932174,88346.95279011698,110299.47384426976,1.0,0.9759862778730704,6.484971680055413,65.15970968833285,15.209049664075492,3.067452139504907,0.5316455696202531,0.0010291595197255575,0.0,1.4967065077382142,33.17959061382808,5040.0,2.9891028078833375,0.0,3302858.3561012056,-2816783.8251677896,-688771.347782991,-0.0
009540,45.0,5161.0,-82511.31728286663,6299.325358416885,-530094.8926464921,453882.90072204237,813138.2499583237,580958.1387382487,-2.982369776312815,-6.8595770102130595,-2568614.6044430314,0.9999987436917159,43.0,861265.2253493761,73154.62576787418,75505.1667377558,0.9569691300280636,0.9916170903190914,8.010590526673592,-70.12584540001254,9.362051509310204,9.219879290274104,0.4444444444444444,0.0016224986479177934,0.0,1.474316591432009,23.9352998813813,5041.0,7.01803376786316,0.0,1533552.2936069332,-1267021.150680366,-357096.057974135,-0.0
010120,36.0,5161.0,-1205409.4627261464,19362.172284644214,-1758466.017914507,572418.7274730046,1121464.2850082922,763689.9855553806,-3.6435111919440692,-4.505235799876113,-12494550.780789811,0.9999995855557505,35.0,3429259.564268931,222606.03469363926,608656.1663665975,1.0,0.992360768851651,22.468634006119952,-127.58761077731418,16.144909329755453,11.689062695451835,0.25,0.0002464268112370626,0.0,1.5183706127573944,38.14888951785402,5041.0,9.911506050150857,0.0,1656543.0843817021,-1693883.012481297,-1070638.6161356906,-0.0
010130,142.0,5161.0,-2866458.1233975617,-64162.26212318661,-4069774.099174819,1139153.7136540704,2693983.5247142655,2542175.4108868297,-12.603418660006728,-13.41990270135055,-7258592.770651005,0.9999997538726098,140.0,575922.388990023,98393.39908745557,121015.63687607668,0.9854014598540146,0.9641434262948207,24.193256210292166,36.6623034789069,15.621078286877024,15.19358751732756,0.2535211267605634,0.009462151394422311,0.0,1.4774591988551524,19.898109232285396,835.6666666666666,13.543811605164523,0.0,3933688.705646226,-3833137.238368336,-2848428.7284016768,-0.0
010140,65.0,5161.0,2133476.7092269245,-6237.728956919218,1994004.458233212,133234.52203679347,155038.3531681673,13081.568342109842,4.739585875839088,47.39084491438145,7908987.846408729,0.9999906711552843,32.0,1668693.0613508655,17821.587846280974,35674.71827963315,0.9984533804684048,0.984173041413875,7.389750981879005,70.66348960798835,6.06756025421489,0.34206996850146604,0.6615384615384615,0.0005275652862041678,0.0,1.4830544981316496,5.1852414959877,5041.0,7.793118632722353,0.0,73731.28937806343,-288272.87520496076,99263.40279566078,-0.0
012330,86.0,5161.0,-679345.3266581235,1161.8872052105144,-1571009.0450101146,892825.6055572014,1279091.285374476,769821.375302206,-6.872483195488873,-10.45597418102515,-4597870.846325336,0.9999994211430241,81.0,669025.7442657383,81342.82009511131,98609.78764656042,1.0,0.9818417639429312,8.498928683325369,16.269674767000428,8.381081274059891,6.431358039925393,0.5,0.00324254215304799,0.0,1.4704580742746647,24.893605540606462,2520.0,8.550260930757279,0.0,2094937.904383597,-2171916.8909316775,-597820.6741081666,-0.0
012450,16.0,5161.0,3766804.767383136,-17796.610169493128,3577927.8999316986,171080.257281944,498061.8932217689,205895.22156368295,4.676853693819329,36.39446712648173,60532202.69609617,0.9999970456433421,12.0,12942894.481043078,240705.0399978031,338482.1676761573,1.0,0.9968383017163505,7.599485552547723,123.91014716470005,35.655908039555044,8.222777578854354,0.3125,0.00022583559168925022,0.0,1.4575591924118116,27.050136562456238,5039.0,11.480131580560958,0.0,407496.52244116936,-669142.1505037129,-86330.81612468661,-0.0
015760,27.0,5161.0,5040054.60901905,-21977.796699932558,4893577.836488984,124498.97583013424,243120.96129093273,70743.94751283902,2.9813198981230453,148.43567675960279,47650445.93680734,0.9999682154979314,21.0,15982495.344128722,40345.00108800174,64678.75588527415,1.0,0.9939703153988868,10.512806448006272,14.686521876593453,9.459855825196863,2.7865419306966035,0.5185185185185185,0.00023191094619666049,0.0,1.49353650717313,10.705332171406244,5041.0,5.639462007318773,0.0,563405.7737834841,-367619.93712106696,-286132.64028445224,-0.0
028260,34.0,5161.0,-600059.9020587045,-107790.21567387029,-919166.3189320574,211316.20119948252,697619.6694791651,333089.1040470785,-3.4561872147931876,-3.662691185886083,-7009892.168278593,0.9999991477179684,15.0,2028213.681211975,146522.70048574515,391174.21420501376,1.0,0.9938256946093564,38.32944034567227,3.48348717840484,22.372668711810448,6.229050081678742,0.35294117647058826,0.0004749465685110425,0.0,1.5105150035315582,15.630653327504996,5041.0,9.17389778054381,0.0,986416.0914053038,-908935.8706786477,-939856.2803864774,-0.0
032830,28.0,5161.0,3533114.22951524,-41227.300295133115,3076418.3967160666,415468.53250404034,1098568.2430620126,438078.0688828202,2.2673083221083696,35.6502180094833,29162610.39170586,0.9999854509764825,24.0,12862029.31460311,112626.12656113562,191366.54696546472,1.0,0.9923371647509579,19.731440413616593,72.45696682403934,34.68448672085264,9.193662778870465,0.25,0.0009578544061302681,0.0,1.4999069329019303,36.53246713692113,5040.0,17.057405995989303,0.0,1166824.5874422365,-1514036.7755660529,-478270.8153734673,-0.0
034020,56.0,5161.0,-400494.1916119099,4899.987250472477,-1024402.0008293597,628807.7964679224,565060.0805147288,87047.66956898887,-5.918073396736013,-6.899816548280004,-4652797.363207088,0.9999991082447774,55.0,786200.6606097331,72253.91888884413,153764.07175772212,1.0,0.9750692520775623,4.1551742950032935,21.41304110792732,2.4936941022809833,0.82537212492518,0.5892857142857143,0.0004616805170821791,0.0,1.510445428850701,27.478549706624328,5041.0,1.4778254221519982,0.0,1300150.4199966704,-1193867.8769826512,-592142.3524918164,-0.0
034730,32.0,5161.0,7696089.931421998,-40623.86285714386,7281085.975802968,374380.0927618866,391063.5637575822,239555.35073572595,2.6636067628148035,173.63247595782224,59304090.346521094,0.9999632889344187,28.0,22263764.328148432,55050.712378911674,74610.56447477685,1.0,0.9949668874172185,3.961149261263864,-33.176928667530106,8.670340579289004,5.012400973562056,0.40625,0.0005298013245033113,0.0,1.5209186795144407,28.80251991553116,2335.0,8.272567534256961,0.0,428698.20669590135,-765443.6565194689,229299.95753897834,-0.0
035420,25.0,5161.0,24803.923551170767,-26907.948207018286,-376540.80617315567,374436.78151730815,428952.4099713184,46916.16720218037,-5.6843619951003435,-10.95418560384879,-3810750.7919131345,0.9999976057588117,21.0,670390.392332739,63347.47831569457,67018.82890873429,1.0,0.9920508744038156,3.404646292701149,-52.88406538260737,0.09469251876404329,1.0282525764285393,0.64,0.000794912559618442,0.0,1.4844382127042457,36.95028533624856,5035.0,0.061315692486758167,0.0,791979.6424948396,-803389.1914886265,38942.133230878455,0.0
035720,30.0,5161.0,9983952.672517078,43083.52504335671,9937235.500848396,89800.69671204017,118740.56144857132,33339.11151144144,-0.23316640179393253,-0.5135704816099387,-17949226.18456942,0.0051568976662307526,23.0,396979.6759297188,31940.834252398075,36478.68395630643,0.9704797047970479,0.9936755047433714,-7.448704217477236,-45.01298597075064,8.075363806436496,1.2182725377974484,0.5666666666666667,0.00048649963512527365,0.0,1.4804078412012251,7.899624003157975,5041.0,7.380958424452055,0.0,97148.12773165306,-208541.2581606115,125740.26439532916,0.0
042660,109.0,5161.0,-1005271.5903774463,-11484.392603755463,-1930667.7905610793,913911.8075798776,781948.6713087729,573857.9426571706,-8.856559444250482,-8.992969197608708,-4460826.46498744,0.9999994769280196,108.0,503674.6108614438,72088.62105867994,108154.65602044725,1.0,0.9526315789473684,10.335528467646729,13.149980302102746,3.9835389225123414,3.0687274171377297,0.3761467889908257,0.004093567251461989,0.0,1.5174320297780188,20.582186279772507,5041.0,4.698577822728731,0.0,1907963.762634751,-1695860.4788886504,-1193349.5763223113,-0.0
042700,11.0,5161.0,-285808.7633455545,-18834.13129151985,-470283.0003185839,165640.1056815096,612903.8423213692,35857.25868215,-4.092470433240628,-5.2119821138640114,-11535608.969474774,0.9999985250889817,10.0,2818735.5641671745,318469.03135916067,394835.8718765037,0.893687707641196,0.9977006208323752,17.595128208031557,40.10838577490436,45.91833266489008,1.920484229192035,0.7272727272727273,0.00022993791676247414,0.0,1.496541407385761,38.29897464813268,5041.0,5.411366516179272,0.0,531916.0531248362,-778543.9480028788,-247597.71978290024,-0.0
051910,56.0,5161.0,8970673.557377767,2165.2177482646657,8417696.729714805,555142.0454112261,969706.7887717539,465054.94870082714,-6.432844644119643,-6.549731576736713,-83104474.76601906,0.08467434413901945,55.0,1093888.8291454096,142681.65101626606,256963.11172861047,1.0,0.9878608923884514,22.57194012121948,-22.27754605545391,7.303183084737881,5.301946948668898,0.375,0.0016404199475065617,0.0,1.4893929322067858,23.6932479171494,5039.0,5.411805466347552,0.0,2292454.9533302663,-1524848.83418298,-1771576.102792503,-0.0
055550,22.0,5161.0,1422454.6771372368,-381.675846669139,1299852.54868248,122220.45260808771,273372.33658792375,83068.42157137107,1.0700711804003729,1.1489105963400459,15619262.57242617,0.9999996742645569,13.0,14596465.89008661,65506.70688377279,1526154.4138548293,0.9974747474747475,0.9966360170441803,12.30528981340133,-35.40997297383924,87.03578422154166,2.710528528169117,0.13636363636363635,0.0006727965911639381,0.0,1.5096906756757227,12.352041895151721,5041.0,9.63314976635763,0.0,433136.316362975,-395592.7891960115,-441129.2198849706,-0.0
064350,87.0,5161.0,-939642.3464717751,-2882.628590184555,-1767060.817590958,824535.8425289983,1027455.2217364954,803791.6882907331,-9.466602100944364,-9.413821107621565,-5120174.052214347,0.9999994277084083,86.0,540866.8355746159,61246.06708761682,125469.37422180707,1.0,0.9727435210008937,12.29853159033758,-14.16421976408503,8.542494408029446,5.782292044051252,0.4367816091954023,0.002680965147453083,0.0,1.5037022706146326,22.785866981852053,5041.0,5.440143265208111,0.0,1948611.8138907177,-1851991.0642654938,-1027845.7443543762,-0.0
068270,23.0,5161.0,9665649.820461601,-282.6540343312081,9274047.958786042,391319.2076412266,564272.1522751921,55367.822860033164,-17.443830777783052,-20.148134401588567,-218921699.02765283,0.029515940259505588,22.0,370427.7960687075,65331.29149416955,65599.62895917427,0.9994363021420518,0.9915442812639075,7.0691661656740274,-3.7568631315594567,10.43033166396096,1.4636916547055754,0.8260869565217391,0.0,0.0,1.481364475089947,40.097558349663885,5041.0,13.135734471197539,0.0,876111.912098387,-955591.3599164187,-112255.49309351371,-0.0
086790,144.0,5161.0,-1694564.5010095693,2118.60584870234,-2765180.035504227,1072734.1403433601,1910683.3875036286,1136892.84665927,-5.153459438169738,-5.569078367780576,-4836533.492155429,0.9999996464527846,143.0,938501.9597496212,77133.81904367008,164286.9556785347,1.0,0.9668168783285539,16.27396930617897,24.060292173733945,17.055585299819086,5.074890861200732,0.2916666666666667,0.007374027038099139,0.0,1.515490278789593,17.94714028112098,4914.0,7.917958587456466,0.0,3238872.8184683803,-2983417.5278469888,-1895006.6443774675,-0.0
096770,163.0,5161.0,8165942.7609803565,-374.58824949982227,7337455.7952031465,828112.3775277103,1358119.608927282,1056926.311944256,0.9759625522456647,25.010624509595974,11414182.156470854,0.9999903158501161,158.0,11695194.240349246,51260.49892384137,103035.03725738119,1.0,0.974600870827286,16.085083365191718,23.91553052961505,6.453585589826841,5.118864846024136,0.32515337423312884,0.006894049346879536,0.0,1.5027734449561314,12.216458224574128,5041.0,7.9786014716711655,0.0,2484659.246857201,-2186231.9864549926,-1489316.0170027942,-0.0
105560,97.0,5161.0,-1170026.3623136592,-119839.74882678804,-2449223.415472922,1159357.3043324745,2844125.694366466,1287665.6648847295,-2.1778451359989437,-2.7115279025332386,-6428001.628240105,0.9999997264618201,90.0,2951541.3027693615,74555.28006767922,367263.5314785907,1.0,0.9711769415532426,12.256923845816567,-7.54379032969235,-2.172305351030658,7.573319067297623,0.29896907216494845,0.0028022417934347476,0.0,1.4816201444584234,29.365746921063113,5041.0,8.56453589381067,0.0,4431017.585700357,-4003482.9986989405,-1792689.854619473,-0.0
207940,106.0,5161.0,1969821.717224216,7940.902732864022,734835.9976550904,1242926.6223019897,1403887.8222012704,1222574.9305433102,0.37130989641880663,4.324761431175338,2427699.384769318,0.7629750849033071,102.0,4988485.796039399,66372.34937804218,93689.2392715594,0.992,0.9682702149437052,10.060475769501664,-5.129985724800569,8.918324813950466,7.851521760265695,0.3018867924528302,0.008700102354145343,0.0,1.5149701213266584,28.56233889079096,516.0,8.920665076429216,0.0,2451951.848611512,-2646814.44450326,-1032736.8634127319,-0.0
267250,11.0,5161.0,6655631.07393243,0.0,6492692.917982667,162938.15594976296,844226.8925697844,370630.8109136888,4.39221190001477,228.83853262441318,165016557.08431363,0.9999943750932837,7.0,37570051.86407752,177309.00277351117,184243.46469725296,0.9982014388489209,0.998215082552432,56.79418785205852,-137.49099384633624,64.70200213574107,24.520606833211797,0.18181818181818182,0.0006693440428380187,0.0,1.4586984956306799,33.987083354137674,5041.0,47.565361163367086,0.0,1028860.5223780381,-1007165.0485195473,-715893.4179167979,-0.0
267260,40.0,5161.0,-383743.30599748995,-18927.354851257987,-996350.3761009249,593679.715252177,448547.0110165806,268790.25972122635,-11.458723065375162,-11.982548961980324,-6254449.055989974,0.9999989668892649,39.0,545823.697698967,74508.7561966874,143247.56189875168,1.0,0.9848706686188384,7.491240726802534,-6.1383309521199445,4.523443870975856,5.055527403535064,0.7,0.0009760858955588092,0.0,1.4831615711725168,36.39072511540815,5041.0,4.706252752893516,0.0,1216015.7391260942,-1042226.7262687576,-528149.447437251,-0.0
272210,92.0,5161.0,1018356.6861898741,-110064.46056937717,-23625.014555654372,931917.2401761513,1128277.7540332433,577140.8591504026,-0.010376450443907323,-0.04079261935533413,-28063.04664545785,0.9999893313351129,87.0,2704465.0193163995,79176.1340315195,156837.56107419246,0.9896140133312664,0.9774011299435028,9.46337223105719,-27.87470664036588,9.20014165204391,3.9885218497972095,0.3804347826086957,0.0035310734463276836,0.0,1.4951324750248032,24.62532144392769,5041.0,4.816448799275661,0.0,2156514.7580704014,-2060194.9942093946,-848694.6218609859,-0.0
298040,203.0,5161.0,-5371171.231654565,-46432.53588516824,-7613888.277668526,2196284.510128793,5810840.742130453,5019770.13347944,-15.449351451409807,-16.215010889423432,-9441046.288862806,0.9999998678615999,202.0,611096.5286168389,97736.6611433858,145846.05063951397,1.0,0.38565022421524664,25.500348956695937,-2.8983420011554664,23.49491954570191,19.710906874156112,0.08374384236453201,0.08520179372197309,0.0,1.4852027167007769,27.240207370005546,263.8421052631579,20.864968085086943,0.0,7636344.611846663,-8007125.252259245,-4879725.56204614,-0.0
316140,42.0,5161.0,9876916.692678055,23392.38741749865,9791957.18227702,108351.89781853356,174182.8783384493,62414.93258120689,2.450248055652409,212.3699415939716,2689289119.0280294,0.02200649974795379,39.0,24153407.726838212,35569.39857095852,52822.178457039096,0.9993514915693904,0.9889110036963321,6.665267255277018,-18.78602009326042,-2.1639393947705785,2.268824791759196,0.6190476190476191,0.0002843332385555871,0.0,1.4765441612247685,6.017643870903213,5041.0,3.0486216702133877,0.0,175549.73256918267,-282534.7761569829,-19439.8063943524,-0.0
329180,8.0,5161.0,-249289.154579842,154223.9548494994,-180969.15622266242,85903.9564923198,315172.4972718673,75168.04737809586,-3.2900510526391695,-5.109983287805457,-6493081.385172613,0.9999973869547575,7.0,1973545.1865552878,175618.18982377395,217655.9907947036,1.0,0.9986675549633578,11.181404659362821,-102.85186314558628,20.077265038481723,5.158357972027618,0.625,0.00022207417277370642,0.0,1.4529133941581405,28.37567090144336,5037.0,11.26823546419653,0.0,38298.084798066644,-401076.4537641871,138289.55655993667,-0.0
373220,37.0,5161.0,9345.07804026251,0.0,-521132.2859925299,530477.3640327924,595098.481887936,248540.24487561098,-5.185696616525078,-8.80742304685176,-3516219.0047298195,0.9999981992844618,35.0,678059.8505926147,65768.23111170766,98782.76425584727,1.0,0.9901387874360847,4.884659369337948,7.017843541073685,-2.350657706083696,4.097735034894902,0.5405405405405406,0.0014609203798392988,0.0,1.4913942337543418,34.00543054656679,1672.3333333333333,0.5531486023818366,0.0,1741391.6295596454,-1125575.8459207285,-602913.193595211,0.0
402340,56.0,5161.0,-1278915.5499678394,0.0,-2115472.1502060927,836556.6002382535,1189522.1947471378,298321.09726329235,-5.980435217357444,-5.776004623193221,-9620695.665412296,0.9999995237539632,55.0,1608694.1391274158,106021.15983959197,376490.73832070734,1.0,0.9815708644142168,16.177492375910443,-72.22498274265283,4.328500268987457,3.0878416327906066,0.7678571428571429,0.0017551557700745941,0.0,1.4834380424986524,35.83680307113234,5040.0,2.9849818297550983,0.0,2307914.8943411806,-2026078.7949853912,-1566174.3202486844,-0.0
